docname,topic,proportion
cv412_25254.txt,003,0.163385
cv412_25254.txt,037,0.161818
cv412_25254.txt,005,0.025697
cv559_0057.txt,013,0.627318
cv559_0057.txt,009,0.19903
cv559_0057.txt,003,0.173652
cv657_25835.txt,003,0.681558
cv657_25835.txt,001,0.254691
cv657_25835.txt,026,0.052061
cv657_25835.txt,017,0.01169
cv705_11973.txt,020,0.717085
cv705_11973.txt,008,0.219164
cv705_11973.txt,004,0.063751
cv336_10363.txt,010,0.335225
cv336_10363.txt,008,0.219651
cv336_10363.txt,002,0.150635
cv336_10363.txt,011,0.137215
cv336_10363.txt,006,0.099343
cv336_10363.txt,020,0.057931
cv813_6649.txt,003,0.300483
cv813_6649.txt,011,0.20024
cv813_6649.txt,000,0.168463
cv813_6649.txt,008,0.15615
cv813_6649.txt,001,0.075852
cv813_6649.txt,004,0.056718
cv813_6649.txt,025,0.042094
cv010_29063.txt,004,0.435555
cv010_29063.txt,024,0.202296
cv010_29063.txt,012,0.131525
cv010_29063.txt,000,0.127408
cv010_29063.txt,001,0.103216
cv134_23300.txt,008,0.298093
cv134_23300.txt,000,0.265401
cv134_23300.txt,009,0.148106
cv134_23300.txt,003,0.136054
cv134_23300.txt,023,0.07727
cv134_23300.txt,005,0.075077
cv267_16618.txt,015,0.48862
cv267_16618.txt,000,0.344243
cv267_16618.txt,013,0.167136
cv001_19502.txt,012,1.0
cv995_23113.txt,000,0.264168
cv995_23113.txt,010,0.212243
cv995_23113.txt,017,0.173306
cv995_23113.txt,001,0.103608
cv995_23113.txt,032,0.070613
cv995_23113.txt,003,0.059244
cv995_23113.txt,022,0.049974
cv995_23113.txt,020,0.035887
cv995_23113.txt,007,0.030958
cv190_27176.txt,004,0.603263
cv190_27176.txt,001,0.290825
cv190_27176.txt,020,0.081199
cv190_27176.txt,005,0.024713
cv171_15164.txt,018,0.64702
cv171_15164.txt,026,0.189219
cv171_15164.txt,013,0.163761
cv362_16985.txt,004,0.395884
cv362_16985.txt,022,0.300895
cv362_16985.txt,000,0.287786
cv362_16985.txt,001,0.015435
cv060_11754.txt,003,0.710443
cv060_11754.txt,013,0.222697
cv060_11754.txt,008,0.06686
cv212_10054.txt,008,0.454315
cv212_10054.txt,017,0.229922
cv212_10054.txt,009,0.213725
cv212_10054.txt,029,0.102038
cv248_15672.txt,032,1.0
cv895_22200.txt,009,0.995678
cv895_22200.txt,008,0.004322
cv122_7891.txt,022,0.388539
cv122_7891.txt,001,0.308841
cv122_7891.txt,002,0.128075
cv122_7891.txt,003,0.069098
cv122_7891.txt,018,0.060256
cv122_7891.txt,025,0.04519
cv806_9405.txt,029,1.0
cv496_11185.txt,023,0.976073
cv496_11185.txt,003,0.023927
cv731_3968.txt,013,0.395778
cv731_3968.txt,009,0.382424
cv731_3968.txt,003,0.135936
cv731_3968.txt,005,0.085861
cv332_17997.txt,008,0.666786
cv332_17997.txt,020,0.329171
cv332_17997.txt,001,0.004043
cv031_19540.txt,004,0.367229
cv031_19540.txt,010,0.205797
cv031_19540.txt,002,0.168634
cv031_19540.txt,006,0.094219
cv031_19540.txt,021,0.064579
cv031_19540.txt,003,0.054223
cv031_19540.txt,013,0.045319
cv383_14662.txt,018,0.595361
cv383_14662.txt,003,0.243704
cv383_14662.txt,030,0.097849
cv383_14662.txt,022,0.063086
cv161_12224.txt,027,0.370875
cv161_12224.txt,010,0.191211
cv161_12224.txt,021,0.150232
cv161_12224.txt,015,0.123836
cv161_12224.txt,008,0.105401
cv161_12224.txt,006,0.058444
cv340_14776.txt,033,0.59747
cv340_14776.txt,000,0.40253
cv696_29619.txt,000,0.432906
cv696_29619.txt,013,0.31648
cv696_29619.txt,015,0.130787
cv696_29619.txt,035,0.06423
cv696_29619.txt,024,0.055596
cv276_17126.txt,003,0.389866
cv276_17126.txt,029,0.216233
cv276_17126.txt,026,0.164931
cv276_17126.txt,023,0.110714
cv276_17126.txt,016,0.060216
cv276_17126.txt,020,0.05804
cv228_5644.txt,000,0.254221
cv228_5644.txt,005,0.240981
cv228_5644.txt,008,0.16025
cv228_5644.txt,018,0.146754
cv228_5644.txt,012,0.116227
cv228_5644.txt,003,0.081568
cv479_5450.txt,016,0.428326
cv479_5450.txt,001,0.29804
cv479_5450.txt,002,0.113723
cv479_5450.txt,013,0.107623
cv479_5450.txt,003,0.052288
cv413_7893.txt,007,0.467612
cv413_7893.txt,008,0.19295
cv413_7893.txt,033,0.143215
cv413_7893.txt,022,0.127
cv413_7893.txt,005,0.069223
cv819_9567.txt,003,0.520824
cv819_9567.txt,019,0.189497
cv819_9567.txt,014,0.148994
cv819_9567.txt,032,0.076514
cv819_9567.txt,023,0.064172
cv053_23117.txt,002,0.291464
cv053_23117.txt,016,0.199621
cv053_23117.txt,008,0.127938
cv053_23117.txt,014,0.093898
cv053_23117.txt,006,0.088399
cv053_23117.txt,013,0.080886
cv053_23117.txt,023,0.065347
cv053_23117.txt,004,0.052447
cv007_4992.txt,006,0.396184
cv007_4992.txt,002,0.349516
cv007_4992.txt,013,0.11886
cv007_4992.txt,009,0.08254
cv007_4992.txt,022,0.052899
cv946_20084.txt,025,0.943838
cv946_20084.txt,007,0.056162
cv599_22197.txt,027,0.506721
cv599_22197.txt,010,0.349442
cv599_22197.txt,008,0.143837
cv772_12971.txt,021,0.799582
cv772_12971.txt,004,0.10194
cv772_12971.txt,002,0.067201
cv772_12971.txt,011,0.031277
cv251_23901.txt,016,0.983008
cv251_23901.txt,028,0.016992
cv903_18981.txt,004,0.539979
cv903_18981.txt,024,0.236672
cv903_18981.txt,011,0.223349
cv454_21961.txt,017,0.399933
cv454_21961.txt,015,0.360396
cv454_21961.txt,007,0.103884
cv454_21961.txt,001,0.083377
cv454_21961.txt,013,0.05241
cv991_19973.txt,016,0.594291
cv991_19973.txt,017,0.15286
cv991_19973.txt,015,0.146772
cv991_19973.txt,014,0.070232
cv991_19973.txt,028,0.035846
cv737_28733.txt,011,0.750251
cv737_28733.txt,013,0.138603
cv737_28733.txt,008,0.111146
cv854_18955.txt,025,0.888524
cv854_18955.txt,007,0.111476
cv618_9469.txt,018,0.465369
cv618_9469.txt,014,0.253367
cv618_9469.txt,025,0.161127
cv618_9469.txt,002,0.073818
cv618_9469.txt,019,0.046319
cv856_28882.txt,000,0.616636
cv856_28882.txt,003,0.212033
cv856_28882.txt,008,0.115322
cv856_28882.txt,002,0.05601
cv406_22199.txt,002,0.534
cv406_22199.txt,014,0.169641
cv406_22199.txt,016,0.148652
cv406_22199.txt,011,0.147708
cv839_22807.txt,007,0.4094
cv839_22807.txt,005,0.264156
cv839_22807.txt,008,0.22761
cv839_22807.txt,003,0.09046
cv839_22807.txt,004,0.008374
cv269_23018.txt,007,0.257554
cv269_23018.txt,008,0.23345
cv269_23018.txt,001,0.183684
cv269_23018.txt,003,0.180805
cv269_23018.txt,018,0.07831
cv269_23018.txt,000,0.066198
cv334_0074.txt,006,0.265414
cv334_0074.txt,010,0.222813
cv334_0074.txt,014,0.188469
cv334_0074.txt,011,0.145754
cv334_0074.txt,013,0.112848
cv334_0074.txt,017,0.064703
cv286_26156.txt,014,0.801248
cv286_26156.txt,003,0.110184
cv286_26156.txt,021,0.047312
cv286_26156.txt,016,0.041257
cv607_8235.txt,006,0.29588
cv607_8235.txt,009,0.234682
cv607_8235.txt,005,0.2228
cv607_8235.txt,019,0.168963
cv607_8235.txt,017,0.077675
cv605_12730.txt,021,0.517471
cv605_12730.txt,009,0.44958
cv605_12730.txt,002,0.032949
cv037_19798.txt,016,0.683621
cv037_19798.txt,033,0.191924
cv037_19798.txt,007,0.124455
cv352_5414.txt,004,0.89223
cv352_5414.txt,010,0.10777
cv821_29283.txt,011,0.352674
cv821_29283.txt,000,0.31238
cv821_29283.txt,002,0.224445
cv821_29283.txt,013,0.110501
cv445_26683.txt,001,0.460985
cv445_26683.txt,010,0.246202
cv445_26683.txt,000,0.137989
cv445_26683.txt,022,0.081637
cv445_26683.txt,023,0.073187
cv310_14568.txt,020,1.0
cv145_12239.txt,005,0.4278
cv145_12239.txt,007,0.175495
cv145_12239.txt,003,0.173751
cv145_12239.txt,004,0.081186
cv145_12239.txt,022,0.075994
cv145_12239.txt,017,0.054854
cv145_12239.txt,000,0.01092
cv442_15499.txt,010,0.299058
cv442_15499.txt,013,0.204247
cv442_15499.txt,015,0.143231
cv442_15499.txt,006,0.120158
cv442_15499.txt,017,0.112022
cv442_15499.txt,003,0.067371
cv442_15499.txt,012,0.053914
cv578_16825.txt,015,1.0
cv069_11613.txt,025,0.563945
cv069_11613.txt,000,0.279397
cv069_11613.txt,023,0.108206
cv069_11613.txt,018,0.048452
cv249_12674.txt,005,0.455635
cv249_12674.txt,014,0.396163
cv249_12674.txt,004,0.084135
cv249_12674.txt,013,0.064067
cv625_13518.txt,023,0.614308
cv625_13518.txt,004,0.148855
cv625_13518.txt,007,0.086837
cv625_13518.txt,008,0.079006
cv625_13518.txt,017,0.070994
cv606_17672.txt,015,0.523409
cv606_17672.txt,009,0.247385
cv606_17672.txt,002,0.130807
cv606_17672.txt,020,0.098399
cv667_19672.txt,015,0.806552
cv667_19672.txt,031,0.085813
cv667_19672.txt,006,0.073565
cv667_19672.txt,013,0.034071
cv714_19704.txt,004,0.434284
cv714_19704.txt,005,0.180231
cv714_19704.txt,021,0.159417
cv714_19704.txt,002,0.076515
cv714_19704.txt,003,0.067952
cv714_19704.txt,010,0.043198
cv714_19704.txt,028,0.035617
cv714_19704.txt,006,0.002786
cv214_13285.txt,003,0.749554
cv214_13285.txt,013,0.228708
cv214_13285.txt,026,0.021737
cv192_16079.txt,006,0.437889
cv192_16079.txt,000,0.288169
cv192_16079.txt,003,0.120193
cv192_16079.txt,010,0.106808
cv192_16079.txt,014,0.046941
cv477_23530.txt,020,1.0
cv610_24153.txt,016,0.738815
cv610_24153.txt,002,0.152125
cv610_24153.txt,017,0.10906
cv984_14006.txt,000,0.832985
cv984_14006.txt,013,0.104848
cv984_14006.txt,015,0.062167
cv857_17527.txt,039,1.0
cv129_18373.txt,022,0.632684
cv129_18373.txt,002,0.261724
cv129_18373.txt,014,0.105591
cv609_25038.txt,000,0.355229
cv609_25038.txt,004,0.269691
cv609_25038.txt,007,0.190756
cv609_25038.txt,008,0.073677
cv609_25038.txt,020,0.064211
cv609_25038.txt,017,0.046436
cv376_20883.txt,000,0.63228
cv376_20883.txt,030,0.170562
cv376_20883.txt,004,0.114979
cv376_20883.txt,006,0.075545
cv376_20883.txt,015,0.006634
cv612_5396.txt,034,1.0
cv287_17410.txt,009,0.401779
cv287_17410.txt,011,0.183555
cv287_17410.txt,001,0.157606
cv287_17410.txt,021,0.149613
cv287_17410.txt,017,0.107446
cv347_14722.txt,005,0.856496
cv347_14722.txt,003,0.143504
cv570_28960.txt,000,0.571648
cv570_28960.txt,032,0.173256
cv570_28960.txt,001,0.149648
cv570_28960.txt,002,0.105448
cv330_29675.txt,000,0.593582
cv330_29675.txt,010,0.201646
cv330_29675.txt,004,0.11806
cv330_29675.txt,001,0.086712
cv818_10698.txt,035,0.724343
cv818_10698.txt,002,0.125171
cv818_10698.txt,007,0.083429
cv818_10698.txt,003,0.039234
cv818_10698.txt,016,0.027824
cv668_18848.txt,011,0.253928
cv668_18848.txt,005,0.216485
cv668_18848.txt,039,0.198725
cv668_18848.txt,014,0.165025
cv668_18848.txt,003,0.117556
cv668_18848.txt,000,0.048281
cv314_16095.txt,003,0.435405
cv314_16095.txt,000,0.148559
cv314_16095.txt,004,0.124676
cv314_16095.txt,013,0.11708
cv314_16095.txt,005,0.10389
cv314_16095.txt,015,0.07039
cv152_9052.txt,014,0.499776
cv152_9052.txt,004,0.32731
cv152_9052.txt,013,0.101486
cv152_9052.txt,017,0.071428
cv227_25406.txt,000,0.390312
cv227_25406.txt,012,0.30156
cv227_25406.txt,003,0.106217
cv227_25406.txt,001,0.084848
cv227_25406.txt,002,0.070798
cv227_25406.txt,024,0.046266
cv388_12810.txt,021,0.871754
cv388_12810.txt,010,0.128247
cv418_16562.txt,008,0.316315
cv418_16562.txt,000,0.192454
cv418_16562.txt,001,0.18118
cv418_16562.txt,017,0.129778
cv418_16562.txt,003,0.114422
cv418_16562.txt,009,0.065851
cv260_15652.txt,007,0.43485
cv260_15652.txt,019,0.362667
cv260_15652.txt,029,0.113365
cv260_15652.txt,022,0.089119
cv527_10338.txt,023,0.892998
cv527_10338.txt,015,0.089661
cv527_10338.txt,000,0.01734
cv503_11196.txt,007,0.487504
cv503_11196.txt,003,0.251639
cv503_11196.txt,010,0.136311
cv503_11196.txt,021,0.124545
cv272_20313.txt,000,0.286995
cv272_20313.txt,020,0.261158
cv272_20313.txt,003,0.118473
cv272_20313.txt,022,0.092526
cv272_20313.txt,007,0.090569
cv272_20313.txt,002,0.081924
cv272_20313.txt,025,0.068355
cv734_22821.txt,017,0.245346
cv734_22821.txt,010,0.236777
cv734_22821.txt,000,0.212047
cv734_22821.txt,014,0.142685
cv734_22821.txt,003,0.115476
cv734_22821.txt,001,0.047668
cv878_17204.txt,003,0.823436
cv878_17204.txt,005,0.113277
cv878_17204.txt,017,0.063287
cv882_10042.txt,002,0.583956
cv882_10042.txt,015,0.191922
cv882_10042.txt,006,0.065808
cv882_10042.txt,007,0.057434
cv882_10042.txt,004,0.055941
cv882_10042.txt,003,0.04494
cv983_24219.txt,005,1.0
cv583_29465.txt,011,0.681242
cv583_29465.txt,025,0.216177
cv583_29465.txt,018,0.102581
cv774_15488.txt,010,0.480062
cv774_15488.txt,032,0.237061
cv774_15488.txt,033,0.152143
cv774_15488.txt,027,0.130734
cv883_27621.txt,011,0.522383
cv883_27621.txt,008,0.247375
cv883_27621.txt,004,0.099052
cv883_27621.txt,022,0.065873
cv883_27621.txt,035,0.036748
cv883_27621.txt,001,0.028569
cv437_24070.txt,007,0.536191
cv437_24070.txt,031,0.246701
cv437_24070.txt,014,0.16029
cv437_24070.txt,020,0.056818
cv887_5306.txt,005,0.848144
cv887_5306.txt,002,0.151856
cv457_19546.txt,000,0.428294
cv457_19546.txt,001,0.268149
cv457_19546.txt,015,0.155846
cv457_19546.txt,008,0.088911
cv457_19546.txt,024,0.058799
cv033_25680.txt,001,0.45117
cv033_25680.txt,016,0.195784
cv033_25680.txt,018,0.138749
cv033_25680.txt,022,0.094384
cv033_25680.txt,021,0.076431
cv033_25680.txt,004,0.043482
cv394_5311.txt,008,0.228773
cv394_5311.txt,013,0.203568
cv394_5311.txt,000,0.203475
cv394_5311.txt,017,0.182352
cv394_5311.txt,012,0.121789
cv394_5311.txt,011,0.060042
cv368_11090.txt,007,0.632505
cv368_11090.txt,012,0.110036
cv368_11090.txt,003,0.105108
cv368_11090.txt,000,0.067326
cv368_11090.txt,004,0.053373
cv368_11090.txt,014,0.031652
cv451_11502.txt,013,0.484489
cv451_11502.txt,005,0.25728
cv451_11502.txt,004,0.11678
cv451_11502.txt,011,0.081699
cv451_11502.txt,022,0.059751
cv301_13010.txt,009,0.296821
cv301_13010.txt,023,0.243947
cv301_13010.txt,030,0.217663
cv301_13010.txt,000,0.198459
cv301_13010.txt,002,0.04311
cv930_14949.txt,008,0.502482
cv930_14949.txt,019,0.361792
cv930_14949.txt,007,0.099689
cv930_14949.txt,026,0.036037
cv174_9735.txt,008,0.435873
cv174_9735.txt,007,0.300787
cv174_9735.txt,017,0.248257
cv174_9735.txt,000,0.015084
cv232_16768.txt,011,0.576821
cv232_16768.txt,003,0.22498
cv232_16768.txt,010,0.100075
cv232_16768.txt,023,0.098123
cv344_5376.txt,014,0.493202
cv344_5376.txt,036,0.315245
cv344_5376.txt,003,0.109197
cv344_5376.txt,020,0.082356
cv002_17424.txt,014,0.589331
cv002_17424.txt,039,0.215885
cv002_17424.txt,003,0.102578
cv002_17424.txt,011,0.092206
cv203_19052.txt,024,0.442608
cv203_19052.txt,013,0.250137
cv203_19052.txt,028,0.177868
cv203_19052.txt,019,0.121633
cv203_19052.txt,000,0.007753
cv747_18189.txt,000,0.584744
cv747_18189.txt,001,0.253012
cv747_18189.txt,015,0.08386
cv747_18189.txt,013,0.078384
cv838_25886.txt,015,0.567791
cv838_25886.txt,003,0.26509
cv838_25886.txt,011,0.068316
cv838_25886.txt,017,0.061801
cv838_25886.txt,026,0.037002
cv402_16097.txt,000,0.405882
cv402_16097.txt,034,0.370393
cv402_16097.txt,014,0.079004
cv402_16097.txt,003,0.076892
cv402_16097.txt,013,0.06783
cv812_19051.txt,008,0.530348
cv812_19051.txt,022,0.308538
cv812_19051.txt,003,0.059861
cv812_19051.txt,002,0.056068
cv812_19051.txt,031,0.045184
cv353_19197.txt,020,0.365241
cv353_19197.txt,000,0.349025
cv353_19197.txt,003,0.094858
cv353_19197.txt,009,0.078762
cv353_19197.txt,021,0.063488
cv353_19197.txt,023,0.048627
cv407_23928.txt,016,0.985366
cv407_23928.txt,000,0.014634
cv339_22452.txt,010,0.956606
cv339_22452.txt,031,0.043394
cv156_11119.txt,002,0.791885
cv156_11119.txt,000,0.124793
cv156_11119.txt,021,0.083322
cv558_29376.txt,019,0.327111
cv558_29376.txt,011,0.2994
cv558_29376.txt,017,0.204393
cv558_29376.txt,024,0.169097
cv873_19937.txt,010,0.841048
cv873_19937.txt,018,0.094727
cv873_19937.txt,005,0.064225
cv342_20917.txt,024,0.628846
cv342_20917.txt,003,0.25804
cv342_20917.txt,006,0.113114
cv740_13643.txt,013,0.661039
cv740_13643.txt,000,0.15738
cv740_13643.txt,005,0.105469
cv740_13643.txt,021,0.076113
cv513_7236.txt,008,0.553729
cv513_7236.txt,009,0.196982
cv513_7236.txt,012,0.135174
cv513_7236.txt,004,0.114115
cv440_16891.txt,014,0.46833
cv440_16891.txt,023,0.426629
cv440_16891.txt,022,0.105041
cv684_12727.txt,005,0.753187
cv684_12727.txt,018,0.108953
cv684_12727.txt,022,0.076815
cv684_12727.txt,000,0.061046
cv508_17742.txt,013,0.462715
cv508_17742.txt,002,0.316977
cv508_17742.txt,036,0.220308
cv055_8926.txt,012,0.334794
cv055_8926.txt,038,0.299465
cv055_8926.txt,000,0.28629
cv055_8926.txt,017,0.069405
cv055_8926.txt,004,0.010047
cv603_18885.txt,019,1.0
cv452_5179.txt,017,0.498211
cv452_5179.txt,025,0.364269
cv452_5179.txt,028,0.13752
cv542_20359.txt,017,0.964723
cv542_20359.txt,019,0.035277
cv728_17931.txt,003,0.576896
cv728_17931.txt,026,0.27685
cv728_17931.txt,019,0.146254
cv127_16451.txt,012,0.219297
cv127_16451.txt,008,0.20938
cv127_16451.txt,015,0.194315
cv127_16451.txt,001,0.167039
cv127_16451.txt,003,0.146522
cv127_16451.txt,021,0.063447
cv168_7435.txt,011,0.424784
cv168_7435.txt,013,0.37667
cv168_7435.txt,018,0.198546
cv835_20531.txt,003,0.316743
cv835_20531.txt,013,0.145917
cv835_20531.txt,000,0.130253
cv835_20531.txt,004,0.096881
cv835_20531.txt,006,0.096734
cv835_20531.txt,024,0.08499
cv835_20531.txt,002,0.082223
cv835_20531.txt,022,0.046258
cv786_23608.txt,003,0.53435
cv786_23608.txt,009,0.352358
cv786_23608.txt,031,0.113292
cv922_10185.txt,003,1.0
cv273_28961.txt,000,0.631642
cv273_28961.txt,013,0.14068
cv273_28961.txt,015,0.124555
cv273_28961.txt,004,0.103123
cv481_7930.txt,029,1.0
cv824_9335.txt,004,0.494089
cv824_9335.txt,019,0.284097
cv824_9335.txt,026,0.166459
cv824_9335.txt,003,0.055355
cv830_5778.txt,008,0.625712
cv830_5778.txt,005,0.283639
cv830_5778.txt,024,0.090649
cv848_10061.txt,008,0.582238
cv848_10061.txt,005,0.294409
cv848_10061.txt,024,0.102352
cv848_10061.txt,001,0.021
cv049_21917.txt,016,0.363406
cv049_21917.txt,012,0.259892
cv049_21917.txt,017,0.169685
cv049_21917.txt,006,0.143035
cv049_21917.txt,024,0.063982
cv217_28707.txt,006,0.292265
cv217_28707.txt,000,0.242932
cv217_28707.txt,013,0.173416
cv217_28707.txt,007,0.130428
cv217_28707.txt,011,0.095603
cv217_28707.txt,018,0.065356
cv480_21195.txt,004,0.230827
cv480_21195.txt,014,0.194635
cv480_21195.txt,017,0.17917
cv480_21195.txt,028,0.168362
cv480_21195.txt,003,0.153838
cv480_21195.txt,001,0.073168
cv483_18103.txt,020,0.389766
cv483_18103.txt,000,0.175984
cv483_18103.txt,018,0.175801
cv483_18103.txt,007,0.153919
cv483_18103.txt,002,0.104529
cv920_29423.txt,017,0.462314
cv920_29423.txt,015,0.409308
cv920_29423.txt,026,0.125859
cv920_29423.txt,019,0.002519
cv436_20564.txt,005,0.43628
cv436_20564.txt,004,0.150148
cv436_20564.txt,003,0.145536
cv436_20564.txt,017,0.130997
cv436_20564.txt,021,0.065737
cv436_20564.txt,013,0.042018
cv436_20564.txt,025,0.029283
cv827_19479.txt,016,0.513879
cv827_19479.txt,033,0.453977
cv827_19479.txt,014,0.032144
cv361_28738.txt,005,0.480985
cv361_28738.txt,025,0.134518
cv361_28738.txt,023,0.132286
cv361_28738.txt,001,0.125066
cv361_28738.txt,021,0.081113
cv361_28738.txt,014,0.046031
cv108_17064.txt,029,0.231287
cv108_17064.txt,017,0.21827
cv108_17064.txt,000,0.208365
cv108_17064.txt,013,0.19682
cv108_17064.txt,011,0.145258
cv799_19812.txt,010,0.466694
cv799_19812.txt,020,0.417709
cv799_19812.txt,024,0.115597
cv237_20635.txt,000,0.64134
cv237_20635.txt,015,0.18874
cv237_20635.txt,003,0.131678
cv237_20635.txt,006,0.038242
cv716_11153.txt,023,0.98078
cv716_11153.txt,008,0.01922
cv198_19313.txt,011,0.317496
cv198_19313.txt,015,0.262163
cv198_19313.txt,000,0.183191
cv198_19313.txt,006,0.134186
cv198_19313.txt,022,0.102965
cv466_20092.txt,017,0.375705
cv466_20092.txt,014,0.367841
cv466_20092.txt,015,0.156743
cv466_20092.txt,022,0.099712
cv044_18429.txt,001,0.393593
cv044_18429.txt,022,0.258824
cv044_18429.txt,026,0.101112
cv044_18429.txt,033,0.099293
cv044_18429.txt,006,0.090097
cv044_18429.txt,009,0.057081
cv149_17084.txt,002,0.789613
cv149_17084.txt,009,0.210387
cv052_29318.txt,011,0.647974
cv052_29318.txt,004,0.23605
cv052_29318.txt,018,0.115976
cv045_25077.txt,013,0.47716
cv045_25077.txt,022,0.159477
cv045_25077.txt,011,0.156541
cv045_25077.txt,035,0.154909
cv045_25077.txt,014,0.051913
cv027_26270.txt,001,0.309342
cv027_26270.txt,008,0.257523
cv027_26270.txt,003,0.157121
cv027_26270.txt,018,0.088193
cv027_26270.txt,017,0.082856
cv027_26270.txt,005,0.053503
cv027_26270.txt,022,0.051463
cv580_15681.txt,015,0.748853
cv580_15681.txt,004,0.251147
cv865_28796.txt,000,0.567895
cv865_28796.txt,010,0.156675
cv865_28796.txt,009,0.112441
cv865_28796.txt,005,0.105712
cv865_28796.txt,012,0.057276
cv784_16077.txt,017,0.254757
cv784_16077.txt,022,0.231936
cv784_16077.txt,004,0.224706
cv784_16077.txt,013,0.115456
cv784_16077.txt,025,0.114764
cv784_16077.txt,020,0.058381
cv673_25874.txt,012,0.51254
cv673_25874.txt,003,0.173611
cv673_25874.txt,024,0.106102
cv673_25874.txt,005,0.103641
cv673_25874.txt,016,0.077438
cv673_25874.txt,039,0.026668
cv011_13044.txt,005,0.432763
cv011_13044.txt,013,0.252779
cv011_13044.txt,004,0.162397
cv011_13044.txt,011,0.140643
cv011_13044.txt,000,0.011419
cv551_11214.txt,018,0.785607
cv551_11214.txt,009,0.15615
cv551_11214.txt,013,0.050013
cv551_11214.txt,005,0.00823
cv611_2253.txt,010,0.859605
cv611_2253.txt,016,0.107806
cv611_2253.txt,000,0.032589
cv485_26879.txt,000,0.261059
cv485_26879.txt,006,0.258264
cv485_26879.txt,001,0.181343
cv485_26879.txt,018,0.135954
cv485_26879.txt,015,0.061961
cv485_26879.txt,004,0.054182
cv485_26879.txt,010,0.047238
cv431_7538.txt,002,0.504659
cv431_7538.txt,030,0.495341
cv574_23191.txt,013,0.275268
cv574_23191.txt,001,0.252242
cv574_23191.txt,000,0.192347
cv574_23191.txt,011,0.150463
cv574_23191.txt,026,0.060884
cv574_23191.txt,009,0.048943
cv574_23191.txt,034,0.019853
cv323_29633.txt,008,0.506289
cv323_29633.txt,003,0.320704
cv323_29633.txt,023,0.086778
cv323_29633.txt,022,0.086228
cv256_16529.txt,008,0.309259
cv256_16529.txt,012,0.203658
cv256_16529.txt,020,0.191884
cv256_16529.txt,005,0.12562
cv256_16529.txt,014,0.092007
cv256_16529.txt,019,0.077573
cv844_13890.txt,002,0.361726
cv844_13890.txt,008,0.270951
cv844_13890.txt,039,0.11671
cv844_13890.txt,028,0.087736
cv844_13890.txt,005,0.086781
cv844_13890.txt,004,0.061836
cv844_13890.txt,000,0.014259
cv036_18385.txt,009,0.733814
cv036_18385.txt,011,0.190918
cv036_18385.txt,003,0.075268
cv014_15600.txt,005,0.395388
cv014_15600.txt,024,0.263591
cv014_15600.txt,003,0.196405
cv014_15600.txt,014,0.054761
cv014_15600.txt,020,0.054299
cv014_15600.txt,032,0.035556
cv523_18285.txt,013,0.56978
cv523_18285.txt,002,0.281741
cv523_18285.txt,026,0.070471
cv523_18285.txt,016,0.070168
cv523_18285.txt,004,0.007841
cv111_12253.txt,007,0.743485
cv111_12253.txt,002,0.066896
cv111_12253.txt,021,0.058455
cv111_12253.txt,020,0.047515
cv111_12253.txt,008,0.042448
cv111_12253.txt,013,0.035941
cv111_12253.txt,001,0.00526
cv114_19501.txt,022,0.504621
cv114_19501.txt,018,0.495379
cv726_4365.txt,003,0.746312
cv726_4365.txt,019,0.15962
cv726_4365.txt,005,0.094068
cv753_11812.txt,003,0.521149
cv753_11812.txt,005,0.167679
cv753_11812.txt,019,0.140238
cv753_11812.txt,001,0.087143
cv753_11812.txt,028,0.044409
cv753_11812.txt,012,0.039381
cv899_17812.txt,004,0.565743
cv899_17812.txt,014,0.225732
cv899_17812.txt,024,0.11356
cv899_17812.txt,000,0.094964
cv746_10471.txt,002,0.242986
cv746_10471.txt,001,0.21827
cv746_10471.txt,007,0.170659
cv746_10471.txt,000,0.117393
cv746_10471.txt,019,0.116629
cv746_10471.txt,017,0.10239
cv746_10471.txt,009,0.031673
cv777_10247.txt,002,0.461476
cv777_10247.txt,008,0.257848
cv777_10247.txt,015,0.150257
cv777_10247.txt,026,0.099752
cv777_10247.txt,001,0.030667
cv905_28965.txt,027,0.775777
cv905_28965.txt,000,0.089997
cv905_28965.txt,017,0.072498
cv905_28965.txt,001,0.046075
cv905_28965.txt,007,0.015653
cv711_12687.txt,008,0.794679
cv711_12687.txt,005,0.088796
cv711_12687.txt,004,0.072485
cv711_12687.txt,021,0.04404
cv421_9752.txt,004,0.351231
cv421_9752.txt,002,0.204411
cv421_9752.txt,017,0.140631
cv421_9752.txt,018,0.095154
cv421_9752.txt,021,0.075761
cv421_9752.txt,008,0.069028
cv421_9752.txt,037,0.048333
cv421_9752.txt,010,0.015451
cv235_10704.txt,009,0.295354
cv235_10704.txt,005,0.279926
cv235_10704.txt,014,0.160342
cv235_10704.txt,022,0.140171
cv235_10704.txt,020,0.124207
cv390_12187.txt,009,0.523841
cv390_12187.txt,022,0.287772
cv390_12187.txt,026,0.107045
cv390_12187.txt,007,0.081341
cv312_29308.txt,002,0.585453
cv312_29308.txt,025,0.331827
cv312_29308.txt,004,0.08272
cv137_17020.txt,020,0.964665
cv137_17020.txt,002,0.029529
cv137_17020.txt,003,0.005807
cv975_11920.txt,000,0.444721
cv975_11920.txt,009,0.251256
cv975_11920.txt,002,0.174562
cv975_11920.txt,020,0.070374
cv975_11920.txt,013,0.059086
cv088_25274.txt,002,1.0
cv601_24759.txt,007,0.854898
